id,key,name,project.id,createdOn,objective,precondition,estimatedTime,labels,component,priority.id,priority.self,status.id,status.self,folder.id,folder.self,owner.self,owner.accountId,testScript.self,customFields.Automation Status,customFields.Test Class,customFields.Test Type,customFields.Workstream,links.issues.issueId,links.issues.id,links.issues.target,links.issues.type,links.webLinks.self,links.webLinks.description,links.webLinks.url,links.webLinks.id,links.webLinks.type,projects.jiraProjectId,projects.key,projects.projetos_jira.name
222082013,TBCC-T1221,Realizar inclusão de uma empresa para um grupo EN,296786,2025-01-08T19:29:30Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1221/testscript,Automated,Positive,Regression,,220043,115773318,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
222083185,TBCC-T1222,Realizar inclusão de uma empresa para um grupo ES,296786,2025-01-08T20:07:56Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1222/testscript,Automated,Positive,Regression,,220043,115773450,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
222244741,TBCC-T1223,Menu Selecione o filtro Botão Buscar EN desabilitado,296786,2025-01-10T12:27:12Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1223/testscript,Automated,Positive,Regression,,220043,115867337,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
222244986,TBCC-T1224,Menu Selecione o filtro Botão Buscar ES desabilitado,296786,2025-01-10T12:29:39Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1224/testscript,Automated,Positive,Regression,,220043,115867459,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
222939868,TBCC-T1225,Associar interveniente no processo de alta de tarjeta,296786,2025-01-17T14:39:33Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,11095305.0,https://api.zephyrscale.smartbear.com/v2/folders/11095305,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1225/testscript,Not Automated,Positive,Regression,,273191,116381757,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/273191,COVERAGE,,,,,,,,
222975730,TBCC-T1226,Campo Informe o dado do filtro selecionado Botão Buscar EN desabilitado,296786,2025-01-17T20:13:01Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1226/testscript,Automated,Positive,Regression,,220043,116397891,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
222975770,TBCC-T1227,Campo Informe o dado do filtro selecionado Botão Buscar ES desabilitado,296786,2025-01-17T20:15:23Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1227/testscript,Automated,Positive,Regression,,220043,116397916,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
223462565,TBCC-T1228,Menu Selecione o Filtro Campo Informe o Dado do Filtro Selecionado preenchidos EN,296786,2025-01-22T19:28:37Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1228/testscript,Automated,Positive,Regression,,220043,116675151,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
223463916,TBCC-T1230,Menu Selecione o Filtro Campo Informe o Dado do Filtro Selecionado preenchidos ES,296786,2025-01-22T19:37:54Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1230/testscript,Automated,Positive,Regression,,220043,116675468,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
223752353,TBCC-T1231,Menu Selecione o Filtro Campo Informe o Dado do Filtro Selecionado com dados inválidos EN,296786,2025-01-24T19:43:20Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1231/testscript,Automated,Positive,Regression,,220043,116792295,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
223753181,TBCC-T1232,"Busca com o menu dropdown ""selecione o filtro"" e campo ""informe o dado do filtro selecionado"" preenchidos com dados inválidos - ES",296786,2025-01-24T20:01:01Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1232/testscript,Automated,Negative,Regression,,220043,116793894,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
224029903,TBCC-T1233,Incluir Grupo de Empresa - PT,296786,2025-01-28T19:54:40Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360311,https://api.zephyrscale.smartbear.com/v2/statuses/5360311,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1233/testscript,Automated,Positive,Regression,,220044,116990352,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220044,COVERAGE,,,,,,,,
224029992,TBCC-T1234,Incluir Grupo de Empresa - EN,296786,2025-01-28T19:56:30Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360311,https://api.zephyrscale.smartbear.com/v2/statuses/5360311,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1234/testscript,Automated,Positive,Regression,,220044,116990442,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220044,COVERAGE,,,,,,,,
224030018,TBCC-T1235,Incluir Grupo de Empresa - ES,296786,2025-01-28T19:57:45Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360311,https://api.zephyrscale.smartbear.com/v2/statuses/5360311,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1235/testscript,Automated,Positive,Regression,,220044,116990488,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220044,COVERAGE,,,,,,,,
226151802,TBCC-T1236,Realizar inclusão de dispositivo,296786,2025-02-11T18:07:48Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,11095305.0,https://api.zephyrscale.smartbear.com/v2/folders/11095305,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1236/testscript,Not Automated,Positive,Regression,,257437,118550372,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/257437,COVERAGE,,,,,,,,
226612320,TBCC-T1237,Validar loader de busca EN,296786,2025-02-17T18:14:21Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1237/testscript,Automated,Positive,Regression,,220043,119058195,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
226612412,TBCC-T1238,Validar loader de busca ES,296786,2025-02-17T18:16:32Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18874614.0,https://api.zephyrscale.smartbear.com/v2/folders/18874614,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1238/testscript,Automated,Positive,Regression,,220043,119058239,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/220043,COVERAGE,,,,,,,,
227536768,TBCC-T1239,Visualizar lista de grupos de acesso,296786,2025-02-26T18:10:24Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1239/testscript,Not Automated,Positive,Regression,,276020,119662165,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
227539585,TBCC-T1240,Filtrar grupos de acesso,296786,2025-02-26T18:57:30Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1240/testscript,Not Automated,Positive,Acceptance,,276020,119663915,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
227540342,TBCC-T1241,Incluir novo grupo de acesso,296786,2025-02-26T19:18:09Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1241/testscript,Not Automated,Positive,Acceptance,,276020,119664862,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
227543939,TBCC-T1242,Editar um grupo de acesso existente,296786,2025-02-26T20:22:16Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1242/testscript,Not Automated,Positive,Acceptance,,276020,119668641,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
229357888,TBCC-T1243,Listar permissões associadas a um grupo de acesso,296786,2025-03-12T17:27:26Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1243/testscript,Not Automated,Positive,Acceptance,,276020,120996223,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
229364233,TBCC-T1244,Incluir permissão a um grupo de acesso,296786,2025-03-12T18:48:22Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1244/testscript,Not Automated,Positive,Acceptance,,276020,120996674,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
229370148,TBCC-T1245,Excluir permissão de um grupo de acesso,296786,2025-03-12T19:10:12Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1245/testscript,Not Automated,Positive,Acceptance,,276020,121000013,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
229701343,TBCC-T1246,Atualizar grupo com dados existentes e redundantes,296786,2025-03-14T18:43:21Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18559456.0,https://api.zephyrscale.smartbear.com/v2/folders/18559456,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1246/testscript,Automated,Negative,Regression,,248255,121185194,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/248255,COVERAGE,,,,,,,,
230228254,TBCC-T1247,Apagar grupo inexistente,296786,2025-03-19T12:59:01Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18559456.0,https://api.zephyrscale.smartbear.com/v2/folders/18559456,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1247/testscript,Automated,Negative,Regression,,248255,121900239,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/248255,COVERAGE,,,,,,,,
230228365,TBCC-T1248,Invalidar criacao de novo grupo com numerais na descricao,296786,2025-03-19T13:01:06Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,18559456.0,https://api.zephyrscale.smartbear.com/v2/folders/18559456,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=619e9caff241500072b63ba8,619e9caff241500072b63ba8,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1248/testscript,Automated,Negative,Regression,,248255,121900300,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/248255,COVERAGE,,,,,,,,
232059337,TBCC-T1249,Exibir primeira mensagem de confirmação ao excluir grupo de acesso,296786,2025-03-31T14:54:18Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1249/testscript,Not Automated,Positive,Acceptance,,276020,122842325,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
232445939,TBCC-T1250,Exibir segunda mensagem de confirmação ao excluir grupo de acesso,296786,2025-04-02T13:32:39Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1250/testscript,Not Automated,Positive,Acceptance,,276020,123026518,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
232447964,TBCC-T1251,Completar exclusão após confirmação dupla,296786,2025-04-02T13:50:05Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1251/testscript,Not Automated,Positive,Acceptance,,276020,123033048,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
232453752,TBCC-T1252,Cancelar exclusão na primeira confirmação,296786,2025-04-02T15:12:22Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1252/testscript,Not Automated,Positive,Acceptance,,276020,123033521,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
232457137,TBCC-T1253,Cancelar exclusão na segunda confirmação,296786,2025-04-02T15:26:49Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1253/testscript,Not Automated,Positive,Acceptance,,276020,123034065,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276020,COVERAGE,,,,,,,,
234299223,TBCC-T1254,Visualizar lista de permissões,296786,2025-04-15T16:31:15Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1254/testscript,Not Automated,Positive,Acceptance,,276021,123962683,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276021,COVERAGE,,,,,,,,
234308213,TBCC-T1255,"Validar o filtro ""Recurso"" permissões",296786,2025-04-15T18:49:16Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1255/testscript,Not Automated,Positive,Acceptance,,276021,123969270,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276021,COVERAGE,,,,,,,,
234310631,TBCC-T1256,"Validar o filtro ""Função"" na tela de permissões",296786,2025-04-15T19:06:02Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1256/testscript,Not Automated,Positive,Acceptance,,276021,123969616,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276021,COVERAGE,,,,,,,,
234311342,TBCC-T1257,"Validar o filtro ""Descrição"" na tela de permissões",296786,2025-04-15T19:10:34Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1257/testscript,Not Automated,Positive,Acceptance,,276021,123969758,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276021,COVERAGE,,,,,,,,
235487963,TBCC-T1258,Incluir nova permissão,296786,2025-04-23T14:31:25Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1258/testscript,Not Automated,Positive,Acceptance,,276021,124636086,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276021,COVERAGE,,,,,,,,
235502126,TBCC-T1259,"Editar o campo ""Recurso"" de uma permissão existente",296786,2025-04-23T17:41:51Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1259/testscript,Not Automated,Positive,Acceptance,,276021,124636564,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276021,COVERAGE,,,,,,,,
235502541,TBCC-T1260,"Editar o campo ""Função"" de uma permissão existente",296786,2025-04-23T17:51:00Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1260/testscript,Not Automated,Positive,Acceptance,,276021,124636631,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276021,COVERAGE,,,,,,,,
235502658,TBCC-T1261,"Editar o campo ""Descrição"" de uma permissão existente",296786,2025-04-23T17:54:58Z,,,,,,5360314,https://api.zephyrscale.smartbear.com/v2/priorities/5360314,5360312,https://api.zephyrscale.smartbear.com/v2/statuses/5360312,20899625.0,https://api.zephyrscale.smartbear.com/v2/folders/20899625,https://f1rst-odin-org.atlassian.net/rest/api/2/user?accountId=712020%3Ad70cc62b-2266-43a9-80ca-269612d89d54,712020:d70cc62b-2266-43a9-80ca-269612d89d54,https://api.zephyrscale.smartbear.com/v2/testcases/TBCC-T1261/testscript,Not Automated,Positive,Acceptance,,276021,124636782,https://f1rst-odin-org.atlassian.net/rest/api/2/issue/276021,COVERAGE,,,,,,,,
